# schema=dynamics.v1
# stride=128
# time_cs=centiseconds_relative_to_onset
subject_id	label	site	time_cs	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
chb05_chb05_13_99	3	chb05	-1048	-0.52914658	1.20342612	0.35593654	0.90469576	-0.28757574	0.37121420	-0.51825076	2.00358301	-0.57465317	1.24182810	0.46869793	0.82242409	-0.33708915	0.32428171	-0.56441266	2.13995106	-0.46088670	1.30583141	0.59332895	0.81693931	-0.26281903	0.34561466	-0.56441266	2.19240031	-0.33005526	1.39543604	0.68235110	0.81693931	-0.22320830	0.37548079	-0.62596185	2.25009449	-0.18215884	1.35276717	0.75950363	0.99793699	-0.25291635	0.42667986	-0.67725285	2.28680896	-0.01719745	1.22049366	0.78917768	1.04181521	-0.29747842	0.51627824	-0.69776925	2.30254374	0.07950405	1.12662215	0.78324287	1.10214777	-0.46087268	0.62294298	-0.75931844	2.32352344	0.15345226	1.07115261	0.74169920	1.00890654	-0.64407230	0.68694182	-0.84651314	2.31303359
chb05_chb05_13_100	3	chb05	-998	1.07496070	-0.45639299	-0.60550271	-0.22516852	0.90074614	0.16641790	0.72812043	-0.77622723	1.06927237	-0.26864996	-0.61143752	-0.28001630	0.76210858	0.37548079	0.68708763	-0.77622723	1.15459723	-0.09797447	-0.57582866	-0.31292497	0.71259517	0.58027708	0.59989294	-0.77098230	1.22285711	0.00016393	-0.49274132	-0.32389452	0.63337372	0.76800702	0.56398924	-0.79720693	1.23992209	-0.01690361	-0.58769828	-0.40068141	0.59376299	0.85760540	0.46653635	-0.86539095	1.22854544	-0.22171420	-0.70045968	-0.46101397	0.54424957	0.86613858	0.44089085	-0.90735035	1.21716879	-0.40945723	-0.67078562	-0.48843786	0.51949287	0.87467176	0.54347284	-0.92308512	1.22285711	-0.48626120	-0.68859006	-0.51586175	0.56900628	0.87893835	0.68195853	-0.93357497
chb05_chb05_13_101	3	chb05	-948	-0.33005526	0.19644074	0.17789223	-1.17951990	-0.02515466	0.94293719	0.17930678	-0.59265485	-0.13096393	0.25191028	0.04732641	-1.03691567	0.01445607	0.96000355	0.02543379	-0.34089845	0.03968579	0.35004868	0.10073970	-0.83397888	0.04416412	1.01546921	0.01517559	-0.08389713	0.24446544	0.39271755	0.26691439	-0.61458776	0.10358021	1.05386852	0.02030469	0.07345062	0.40373850	0.41405199	0.26097958	-0.51586175	0.16299631	1.05813511	-0.06689000	0.13114480	0.46631006	0.47378841	0.38561059	-0.44455964	0.20755838	1.07093488	0.01517559	0.17834912	0.54025827	0.56765993	0.55772008	-0.38971186	0.28677984	1.10080100	0.14340308	0.32520702	0.58576486	0.59752814	0.42715426	-0.40068141	0.36600129	1.12640054	0.10749938	0.49304462
chb05_chb05_13_102	3	chb05	-898	-0.24473040	1.01568308	0.29658844	2.16619471	-1.97598306	0.53334460	-0.00534081	1.37419202	-0.34143190	1.01141619	0.33813211	2.24298161	-1.91161563	0.44801281	0.08185388	1.29027322	-0.31299028	1.05408506	0.46869793	2.31428372	-1.79278344	0.45654599	0.16904858	1.30076307	-0.26748369	1.12662215	0.51024160	2.36364672	-1.69375662	0.49494529	0.04082109	1.34272247	-0.26748369	1.17782479	0.52211122	2.31976850	-1.64919455	0.52907801	-0.12843920	1.35845724	-0.27317202	1.17782479	0.44495869	2.22104249	-1.59968114	0.58881026	-0.27718308	1.37419202	-0.20491213	1.10528771	0.40341502	2.11134693	-1.51055700	0.62720957	-0.50799256	1.42139634	-0.19353549	0.99008176	0.35593654	1.91937970	-1.47094627	0.62294298	-0.67212375	1.46335574
chb05_chb05_13_103	3	chb05	-848	0.40942683	2.42802273	1.68533402	-0.47746831	-0.65397498	1.61279174	-0.92857873	0.54024894	0.73934960	2.26161413	1.58444225	-0.28001630	-0.53514279	1.60425856	-0.94396603	0.49304462	1.07496070	2.31708367	1.55476820	-0.21968374	-0.39155390	1.62559151	-0.91319143	0.39863597	1.32524694	2.06960421	1.47168085	-0.08256429	-0.30738110	1.61279174	-0.76444754	0.26751285	1.55277989	1.70265191	1.41826756	-0.04965562	-0.25291635	1.57439244	-0.41566877	0.11541002	1.68929966	1.64291549	1.22835364	0.07649428	-0.12913282	1.50612700	0.03569199	-0.03669280	1.73480625	1.54904398	1.06811376	0.27943106	-0.10437611	1.39092909	0.62040934	-0.25173473	1.83150775	1.32289896	0.81291692	0.65788075	-0.00039795	1.19893256	1.36412877	-0.68181858
chb05_chb05_13_104	3	chb05	-798	-1.15486219	0.35858246	-1.83400842	-2.95110321	-0.19350025	-1.43355316	0.99996270	-4.14871399	-1.38239514	0.06843413	-2.39781539	-2.97852710	-0.46087268	-1.65968240	0.43576175	-4.41620516	-1.48478497	-0.27291684	-2.59959894	-3.06628355	-0.57475352	-1.80047986	0.07159568	-4.42145009	-1.71800624	-0.34118704	-2.79544767	-3.15403999	-0.80746656	-1.89434483	-0.51312166	-4.23787771	-1.86021433	-0.31558572	-2.89633945	-3.03337488	-1.01542288	-1.94554390	-1.15938821	-3.79730401	-2.11618890	-0.38812280	-2.87853502	-2.81398376	-1.38182213	-1.90714459	-1.86720395	-3.16266809	-2.32665687	-0.32411949	-2.98536160	-2.62750130	-1.60958382	-1.94127731	-2.80582916	-2.53852202	-2.41198173	-0.16197778	-3.15747110	-2.01320616	-1.73831869	-2.01807592	-3.61622689	-1.95633535
chb05_chb05_13_105	3	chb05	-748	-0.39262682	-1.19883136	-1.44231095	0.10391817	1.86130632	-1.45488611	-0.44644337	-0.41957233	-0.39831514	-1.09642607	-1.29394069	0.29588540	1.91577107	-1.50181859	-0.81060944	-0.03669280	-0.34143190	-1.18603070	-1.22865778	0.31782451	1.84645229	-1.39088726	-1.09783901	0.40388090	-0.48363999	-1.19456447	-1.18711411	0.37815707	1.55927451	-1.23302345	-1.41584319	0.90739369	-0.34712023	-1.11349362	-1.05654829	0.92115010	1.50976110	-1.03676034	-1.57484527	1.27978337	-0.21628878	-0.95135190	-0.97939575	0.54270041	1.35626952	-0.68690000	-1.79539655	1.57349917	-0.26179537	-0.71240622	-0.82509069	0.59754819	0.97006491	-0.28584058	-1.94414044	1.75182662	-0.26748369	-0.47772743	-0.64111157	0.81693931	0.80171931	-0.03411180	-2.00568963	1.76231647
chb05_chb05_13_106	3	chb05	-698	-0.26748369	0.13243744	0.99689604	-1.70605859	0.99977296	-0.34557284	-0.32847408	0.34618672	-0.30161364	0.11110300	1.05030933	-1.72251292	0.80667066	-0.35410602	-0.19511749	0.30947225	-0.27886034	0.09403545	1.04437452	-1.71154337	0.71754651	-0.34983943	-0.04124451	0.16785927	-0.17647052	0.05563347	0.96722199	-1.77187593	0.68288713	-0.35410602	0.03056289	-0.03144788	-0.10252231	-0.02970428	0.80104730	-1.89254104	0.66803310	-0.42237145	0.06646659	-0.28320428	-0.01719745	-0.14917712	0.67048148	-1.97481271	0.68288713	-0.44370440	0.17417768	-0.46677665	0.07950405	-0.25584930	0.53991565	-2.05708438	0.69278981	-0.49917006	0.27675967	-0.59265485	0.06812740	-0.31558572	0.44495869	-2.07902350	0.68783847	-0.60156821	0.39472896	-0.66608380
chb05_chb05_13_107	3	chb05	-648	0.32979029	-0.75507509	1.82776947	0.54270041	0.04416412	0.46934576	0.55886014	0.65563729	0.21602382	-0.76360887	1.78622579	0.53173085	0.00950473	0.40961350	0.33830886	0.25702300	0.23308879	-0.72520688	1.80403023	0.49882219	0.10853155	0.39254715	0.13314488	0.08918540	0.26153041	-0.68680490	1.83963909	0.44397441	0.19765570	0.33708148	-0.02072811	0.04198107	0.21602382	-0.65266980	1.80996504	0.42752007	0.22241240	0.27734923	-0.16434289	0.04722600	0.19327053	-0.62706848	1.84557390	0.46042874	0.20260704	0.26028287	-0.28231218	0.12065495	0.23308879	-0.61426782	1.85744352	0.53173085	0.21250972	0.20908380	-0.42592697	0.19408390	0.10225735	-0.61853470	1.67939921	0.53721563	0.09367753	0.11095224	-0.64647825	0.17834912
chb05_chb05_13_108	3	chb05	-598	0.39805018	0.12390366	1.50135491	0.88824143	0.58386030	0.59307685	0.56398924	1.89343959	0.40942683	0.18364008	1.56070301	0.97051310	0.54920092	0.63574275	0.56911834	1.98784824	0.51181665	0.23057584	1.64972516	1.05278477	0.58881165	0.66987546	0.56398924	2.01931779	0.59145318	0.26897783	1.73874731	1.05278477	0.64822774	0.66134228	0.53834374	2.00882794	0.52319330	0.24764339	1.78622579	0.98148265	0.58386030	0.58454367	0.51269825	1.93539899	0.64264810	0.22630895	1.91679162	0.81145453	0.65317908	0.50347847	0.56911834	1.75182662	0.70521966	0.22204207	1.95833529	0.51527652	0.69278981	0.40961350	0.59476384	1.42664127	0.69384301	0.22204207	1.88711757	0.12585728	0.66308176	0.29441559	0.56398924	0.96508787
chb05_chb05_13_109	3	chb05	-548	-2.66795629	-2.03940813	-1.14557044	-2.06805394	-0.58960755	-0.97702808	0.41524535	-2.82699289	-2.83291768	-2.09061078	-1.47791981	-2.01869094	-0.60446157	-1.07515964	0.27675967	-2.97909572	-2.91824254	-2.13754654	-1.65002931	-1.89802582	-0.58465620	-1.17329120	0.15366128	-2.96336094	-3.17421710	-2.20581673	-1.82213880	-1.81575415	-0.73814778	-1.26715617	-0.11818100	-2.86895229	-3.54395814	-2.26128626	-1.98237868	-1.80478459	-1.01542288	-1.40368703	-0.52850896	-2.80076827	-3.69754288	-2.21861739	-2.01205273	-1.81026937	-1.11940105	-1.46341929	-1.01064432	-2.68013499	-3.78286774	-2.12901276	-1.94676982	-1.85414760	-1.27289262	-1.44635293	-1.52355428	-2.58048142	-3.87956924	-2.06927634	-1.92896539	-1.90899538	-1.49075163	-1.40368703	-2.03133513	-2.50180754
chb05_chb05_13_110	3	chb05	-498	0.08519237	-1.77912801	-0.64111157	0.10940294	-0.07466807	-1.64688263	-2.15956262	1.51580499	0.16482891	-1.81753000	-0.58176347	0.09294861	0.17289899	-1.79621327	-1.89797854	1.35845724	0.22740047	-1.83886443	-0.53428499	0.10391817	0.44522275	-1.90287800	-1.63639447	1.30600799	0.31841365	-1.87726642	-0.42152360	0.06552472	0.68288713	-2.00954274	-1.39019769	1.33747754	0.35823191	-1.93700284	-0.40965398	0.01616172	0.86113541	-2.09914112	-1.20555010	1.37943694	0.38667353	-1.92420218	-0.36217549	0.00519216	1.03443235	-2.12047407	-0.98499882	1.37943694	0.55732324	-1.83033066	-0.19600081	-0.02771651	1.24734002	-2.05647523	-0.78496394	1.35321232	0.61989480	-1.70659093	-0.10104385	-0.08256429	1.33646416	-1.96687685	-0.64134915	1.29027322
chb05_chb05_13_111	3	chb05	-448	-0.55189988	0.41405199	-0.79541664	1.06923910	-0.23311098	0.05975316	1.06151190	-1.43184285	-0.46088670	0.34578179	-0.98533056	1.07472388	-0.19845160	-0.02131204	1.06664100	-1.72555865	-0.44382173	0.28604537	-1.13963563	1.11860211	-0.21825696	-0.10664383	1.00509180	-1.82521222	-0.45519838	0.26044405	-1.14557044	1.09117821	-0.29252708	-0.17490926	0.89225161	-1.74653835	-0.47795167	0.20497452	-1.27020145	0.91566532	-0.36679719	-0.19624221	0.62553844	-1.58919060	-0.38693849	0.21777518	-1.40076728	0.70175897	-0.31233244	-0.14077654	0.26650147	-1.42135300	-0.25041872	0.22204207	-1.48978943	0.37815707	-0.25786769	-0.05544475	-0.15921380	-1.33743420	-0.20491213	0.16657253	-1.68563817	0.09294861	-0.27272171	-0.01704545	-0.68238195	-1.27974002
chb05_chb05_13_112	3	chb05	-398	0.28997203	-0.22171420	-0.89037360	0.18618984	1.18297258	-0.64850069	1.41029067	-1.48429210	0.25015376	-0.20037976	-0.89630841	0.44397441	1.12850783	-0.65703387	1.18973939	-1.53674135	0.28997203	-0.13210957	-0.78948183	0.80596976	1.13841051	-0.63996751	1.06664100	-1.63639492	0.21602382	-0.06383937	-0.72419892	0.95954354	1.01957832	-0.64423410	0.84096062	-1.68884417	0.22740047	0.00443082	-0.68859006	0.92115010	1.01462698	-0.62716774	0.63066754	-1.64688477	0.22740047	0.10256923	-0.67078562	0.99793699	1.00472430	-0.56316890	0.51782735	-1.46855732	0.26721873	0.19217386	-0.65891600	1.04729999	0.99482162	-0.49063688	0.39985806	-1.16435167	0.23877711	0.24337650	-0.75387297	1.11860211	0.97006491	-0.40103850	0.26137237	-0.84441125
chb05_chb05_13_113	3	chb05	-348	-0.01150913	-0.40945723	-0.28502296	1.04181521	1.37607489	0.17495108	0.50244005	1.07523129	-0.01719745	-0.52893007	-0.35030587	1.00890654	1.40578293	0.11095224	0.50756915	1.11194577	-0.01150913	-0.61853470	-0.32063182	0.91566532	1.42558830	0.03415363	0.59476384	1.20635442	-0.07976901	-0.72094000	-0.32063182	0.86630231	1.36122086	-0.04691157	0.66144213	1.28502829	-0.03995075	-0.79347708	-0.36811030	0.89921098	1.42063696	-0.12797677	0.72812043	1.35321232	0.01124417	-0.84041284	-0.36217549	0.94857399	1.47510171	-0.19624221	0.85121882	1.31649784	0.01693249	-0.84894661	-0.30282739	0.93211965	1.48005305	-0.27304082	0.91789711	1.16963994	-0.07976901	-0.90014926	-0.23754448	0.82242409	1.40083159	-0.35837261	0.93841351	0.94935309
chb05_chb05_13_114	3	chb05	-298	0.72797295	0.99434864	-0.78948183	-0.56522476	-1.74822137	0.76374043	-1.43123048	-0.73426783	0.81898613	0.89194335	-0.81322107	-0.55425520	-1.71356198	0.84907222	-1.44148868	-0.51922590	0.99532417	0.79380495	-0.78354702	-0.49940742	-1.66899991	0.95147037	-1.43635958	-0.35138830	1.12046729	0.68713277	-0.70639449	-0.48843786	-1.63929187	1.00266944	-1.44661778	-0.27795935	1.20010382	0.54632549	-0.64704638	-0.49392264	-1.61453516	1.01546921	-1.42097228	-0.30942890	1.31387029	0.39271755	-0.64704638	-0.35680319	-1.54026504	1.01546921	-1.29274480	-0.38285785	1.29680532	0.24764339	-0.59956790	-0.26904674	-1.52541102	0.99840285	-1.06706442	-0.52971575	1.23992209	0.08123479	-0.61737233	-0.23065329	-1.54026504	0.99840285	-0.80035124	-0.79196200
chb05_chb05_13_115	3	chb05	-248	1.05789573	0.72126787	1.43013718	0.02713127	0.07882351	-0.23037492	1.51287266	-0.02620295	1.19441550	0.76393674	1.44794161	0.10940294	0.12338558	-0.07251111	1.50774356	-0.00522325	1.38213018	0.79807183	1.51322453	0.20264417	0.21250972	0.04268681	1.56416365	-0.01571310	1.41057180	0.79807183	1.55476820	0.19715939	0.09367753	0.17495108	1.54364726	-0.06816235	1.55277989	0.78100429	1.54883339	0.09843339	0.13328826	0.25601628	1.49748536	-0.20977533	1.68929966	0.76393674	1.51322453	0.08197905	0.20755838	0.34134807	1.46671076	-0.36187815	1.55277989	0.72980164	1.38859351	0.09294861	0.10358021	0.40534691	1.42054887	-0.40383755	1.45039006	0.67006522	1.22835364	-0.00029262	0.10358021	0.41388009	1.40003247	-0.41957233
chb05_chb05_13_116	3	chb05	-198	-0.20491213	-1.38230751	0.89006946	0.38912662	0.83142736	0.18775085	0.13314488	0.50877939	-0.29592531	-1.37377373	0.74169920	0.48785263	0.78191395	0.22615016	0.19982317	0.47206492	-0.34712023	-1.32683797	0.65267705	0.60303297	0.80171931	0.24748310	0.29727607	0.43010552	-0.48363999	-1.27563533	0.61706819	0.60851775	0.73735188	0.21761698	0.37421256	0.36716642	-0.65997803	-1.22443268	0.43902388	0.54270041	0.62347103	0.14081837	0.44089085	0.15212450	-0.71686127	-1.11776050	0.32626249	0.45494396	0.59376299	0.03842022	0.55373104	-0.16257100	-0.80787445	-1.03668965	0.26691439	0.31782451	0.46502812	-0.11091042	0.67682943	-0.50349113	-0.82493942	-0.98122011	0.05326122	0.25749195	0.43036873	-0.28157400	0.74863683	-0.76573738
chb05_chb05_13_117	3	chb05	-148	-1.21743375	-1.16469626	0.32626249	-0.03320129	0.76705993	-0.91729583	1.22051398	-0.16781593	-1.31982358	-1.09215918	0.18976185	0.02713127	0.74725456	-0.98129467	1.25641768	-0.05767250	-1.35395352	-1.02388899	0.17789223	0.05455516	0.76705993	-1.02822716	1.47183986	-0.00522325	-1.50184994	-1.05802408	0.04139160	0.05455516	0.67793579	-1.14342507	1.80010223	-0.21502025	-1.74644786	-1.16469626	-0.08917423	0.01067694	0.58386030	-1.26288958	2.17452650	-0.60314470	-1.74644786	-1.21589891	-0.07730461	-0.06062518	0.69774115	-1.31408865	2.55920897	-0.97553437	-1.81470774	-1.21163202	-0.08323942	-0.19774463	0.69774115	-1.31835524	2.76950205	-1.35316897	-1.99104577	-1.12202739	-0.07730461	-0.36777275	0.54920092	-1.30128889	2.88747134	-1.73604850
chb05_chb05_13_118	3	chb05	-98	-1.49047329	-0.70387245	-0.21974005	-1.74445204	-1.43628688	-1.62981628	-1.45174688	-1.30596465	-1.27431699	-0.47346054	-0.10104385	-1.51409136	-1.21842787	-1.61274992	-1.29787390	-1.27974002	-1.06384901	-0.34545393	0.07700046	-1.44827402	-1.03027691	-1.51461836	-1.14913001	-1.20106615	-0.87613433	-0.22598109	0.15415299	-1.48666747	-0.88668801	-1.44635293	-1.07732261	-1.18008645	-0.79649780	-0.11077513	0.08887008	-1.38794146	-0.80746656	-1.41648680	-1.04141892	-1.14337197	-0.83631606	-0.01263673	0.14821818	-1.22339812	-0.82232058	-1.37808750	-0.94396603	-1.04896332	-0.80787445	0.05990035	0.23724033	-1.15758078	-0.82727192	-1.31835524	-0.83625494	-0.96504452	-0.65997803	0.12390366	0.35000173	-1.12467212	-0.76290449	-1.26715617	-0.73367294	-0.91784020
chb05_chb05_13_119	3	chb05	-48	0.64833642	-0.58013272	-0.20193562	1.71644291	2.06431130	-1.18182438	0.69221673	0.57171849	0.63127145	-0.59293338	-0.26721853	1.65062558	1.98508985	-1.13062531	0.59989294	0.50877939	0.68815469	-0.56733206	-0.33843625	1.52447568	1.84645229	-1.00262762	0.58450564	0.42486060	0.76779122	-0.31985260	-0.43932803	1.43123445	1.69791206	-0.93009560	0.39985806	0.36192150	0.66540139	-0.51186253	-0.57582866	1.28314545	1.48005305	-0.93862878	0.10237028	0.34618672	0.68246636	-0.71667311	-0.62330714	1.12957166	1.26714538	-0.99409444	-0.08227730	0.32520702	0.51181665	-0.83187906	-0.78354702	1.08569344	1.04433503	-1.07089305	-0.30795768	0.20981867	0.29566035	-0.91294992	-1.05061348	1.09666299	0.91064882	-1.17329120	-0.59005816	0.07869555
chb05_chb05_13_120	2	chb05	2	0.48337503	-2.63250545	1.03843971	0.50979174	-2.80285703	0.12801860	1.25641768	0.18359405	0.65402474	-2.37649222	0.29658844	1.27217589	-2.20374476	-0.00851227	0.88199341	0.31471717	1.58122151	-2.21861739	0.30845806	0.94857399	-1.29764933	0.14508495	-0.37463598	0.98606757	2.47428833	-1.94126973	-0.19600081	0.93211965	-0.30242976	0.27308264	-0.46695977	0.70284162	2.93504255	-1.11776050	0.27284920	1.67804947	1.15821588	0.07255293	1.10254469	-0.16781593	3.08862729	-0.95561879	0.84259097	0.16425072	1.25229136	0.22615016	0.70760403	0.16261435	2.30932694	-1.31403731	0.99689604	0.55366997	0.16794765	0.14935154	1.14357749	0.30947225	1.81444278	-1.93700284	0.39154540	1.78226025	-1.25803860	0.04268681	1.16409389	0.24653315
chb05_chb05_13_121	2	chb05	52	-0.22197710	1.67705059	1.28770174	0.80596976	-0.01030063	1.13493372	1.06151190	2.25009449	-0.48932832	1.48077378	1.09185300	0.81693931	-0.04991136	1.27999776	1.27180498	2.09274674	0.01124417	1.54904398	1.73281250	1.21184333	0.75220590	1.00266944	2.17452650	1.99833809	-0.72254959	2.50482670	1.68533402	1.09117821	1.06414039	0.74240748	1.32309598	2.31827851	0.01124417	1.77945588	1.03250490	1.01987610	1.26714538	1.13920031	-0.36950688	3.01585354	1.11477896	1.30583141	0.65861186	1.03633043	1.73257145	1.19893256	-0.58492906	2.96340429	1.16028555	1.39116915	0.46869793	0.53721563	1.56422585	1.23733187	-0.71828565	2.92668981	0.86449272	1.69838503	0.68235110	1.19538900	1.12355649	1.65119105	0.31779246	2.43891179
chb05_chb05_13_122	2	chb05	102	0.00555584	1.94586448	2.64677327	-0.41713575	-0.52028877	1.18613279	0.65631303	0.77102564	0.07950405	1.97999958	2.37970681	-0.54328564	-0.56980218	1.11360077	0.56911834	0.65039237	-0.05132739	1.07541950	2.30848909	-0.14289685	-0.46582402	0.88320494	0.71273313	0.66088222	-0.44951005	1.39116915	2.11264036	0.23555284	-0.32718647	0.84907222	0.59989294	0.63465759	-0.62584809	1.79225654	2.05329225	0.40558096	-0.14893818	0.79787315	0.49731095	0.60318804	-0.13665225	1.34423339	1.98800934	0.18070506	0.12338558	0.64854252	0.36908346	0.65039237	-0.36418520	1.39543604	2.39751124	-0.86688755	0.27687715	0.45654599	-0.07201910	0.63465759	-0.35849687	1.65998304	2.76546948	-1.08079389	0.43036873	0.40108032	-0.21563389	0.58745327
chb05_chb05_13_123	2	chb05	152	-2.90686589	-0.63560225	-2.31472805	1.44768879	-0.77775851	-1.88154506	-0.68238195	-0.15732608	-3.25954196	-0.36252147	-2.10107488	1.33250845	-1.03522825	-1.43781975	-0.05663180	-0.62936933	-3.17990543	-0.21744731	-3.82216984	0.98148265	-1.33230872	-0.94716196	-1.47739238	-0.28844920	-3.53258150	0.35858246	-5.29993757	1.39284101	-1.45114090	-0.81063109	-3.03150954	0.13114480	-4.78401271	2.87177900	-7.18127241	1.60126257	-1.65909723	-1.27568935	-5.28831335	0.29898240	-4.37445340	0.75966985	-7.76881861	1.11311733	-1.32735737	-0.34130625	-6.01151638	0.48779969	-3.41881502	0.01723148	-5.57293884	1.85356236	-1.10949836	-0.31997330	-3.93423107	0.47730985	-2.25839699	-0.69533867	-4.32069389	2.26492072	-1.06493629	-0.44370440	-2.38011390	0.35143165
chb05_chb05_13_124	2	chb05	202	0.59714151	-0.23024797	0.68235110	1.26120633	0.90074614	-0.87889653	0.57424744	0.55073879	-0.13096393	0.48232218	0.13041375	1.85904714	0.81657334	-1.04956010	0.65631303	0.31471717	-0.01719745	0.20497452	0.05326122	2.01262093	0.92550284	-1.07089305	0.90250981	-0.20977533	1.92820925	-1.89860086	0.32032768	1.00890654	0.90569748	-1.07942623	1.01022090	-0.37236800	1.43332509	-2.31675580	0.33219730	0.92115010	0.84133004	-1.04102693	1.13331929	-0.59265485	1.27405203	-2.44049553	0.36187135	0.46591352	0.86113541	-0.97702808	0.98970450	-0.54020560	1.83719607	-2.65810677	0.61113338	0.20264417	0.83142736	-1.00689421	0.75889502	-0.47726650	1.26267538	-1.94980350	0.26097958	0.67433508	0.81162200	-1.16902461	0.48192365	-0.55594038
chb05_chb05_13_125	2	chb05	252	2.46860000	-1.68952338	2.12450998	-0.88334188	2.38614848	-0.94716196	3.11315172	-0.73951275	2.42309341	-1.56578366	1.55476820	-0.83946366	2.06926264	-0.68690000	2.37456138	-0.36187815	2.38896347	-1.13056117	1.00283085	-0.26356196	1.64344731	-0.46077075	1.73342394	0.00002167	2.59374312	-1.34817241	1.32331060	-0.47746831	1.52956646	-0.26877423	1.87703873	-0.00522325	2.84402937	-2.21008362	1.43013718	-0.65846598	1.33646416	-0.11091042	1.84113503	-0.17306085	2.94641919	-2.11194521	2.08890111	-0.48295308	1.22753465	0.17495108	2.25146299	-0.14159130	3.12275723	-1.78339490	3.13936252	-0.54328564	0.99977296	0.54187778	2.95927873	-0.15732608	2.38896347	-0.87881482	3.09781885	-0.49392264	0.66803310	0.79787315	2.34378679	0.15212450
chb05_chb05_13_126	2	chb05	302	1.34231191	0.61459569	2.16605365	-1.19048945	-1.07483898	1.99678480	0.47166545	-0.35663323	1.16028555	0.72980164	1.63192073	-1.17403512	-1.18871982	2.11198271	-0.37976508	-0.08914205	1.13753226	0.67859899	1.44794161	-1.16306556	-1.19862251	2.03518410	-0.52850896	-0.05242758	1.16597388	1.11382149	1.23428845	-0.59813342	-1.03522825	1.99678480	-0.04124451	-0.19404055	0.93844093	1.21622678	0.84259097	0.10391817	-1.19367116	2.00105139	-0.07201910	-0.27271443	1.21148047	1.38263538	1.73281250	-0.03320129	-0.91144472	1.97118526	0.79479872	-0.40908248	1.40488347	1.61304728	2.64677327	-0.36228797	-0.46087268	1.87305370	2.23607570	-0.71328813	0.99532417	1.04555129	2.42125049	-0.43907486	-0.69853705	1.65545764	1.93858792	-0.80245185
