id	ontology	iri	label
392	human	http://human.owl#NCI_C12666	Adrenal_Gland
393	human	http://human.owl#NCI_C12667	Anterior_Chamber_of_the_Eye
394	human	http://human.owl#NCI_C12668	Anterior_Eye_Segment
395	human	http://human.owl#NCI_C12669	Aorta
396	human	http://human.owl#NCI_C12670	Aortic_Valve
397	human	http://human.owl#NCI_C12671	Upper_Extremity
398	human	http://human.owl#NCI_C12672	Arteriole
399	human	http://human.owl#NCI_C12673	Autonomic_Nervous_System
400	human	http://human.owl#NCI_C12674	Axilla
401	human	http://human.owl#NCI_C12675	Bartholin_s_Gland
402	human	http://human.owl#NCI_C12676	Basilar_Artery
403	human	http://human.owl#NCI_C12677	Intrahepatic_Bile_Duct
404	human	http://human.owl#NCI_C12678	Biliary_Tract
405	human	http://human.owl#NCI_C12679	Blood_Vessel
406	human	http://human.owl#NCI_C12680	Body_Region
407	human	http://human.owl#NCI_C12681	Brachial_Artery
408	human	http://human.owl#NCI_C12682	Brachial_Plexus
409	human	http://human.owl#NCI_C12683	Bronchus
410	human	http://human.owl#NCI_C12684	Bronchiole
411	human	http://human.owl#NCI_C12685	Capillary
412	human	http://human.owl#NCI_C12686	Cardiovascular_System
413	human	http://human.owl#NCI_C12687	Carotid_Artery
414	human	http://human.owl#NCI_C12688	Carpal_Bone
415	human	http://human.owl#NCI_C12689	Cauda_Equina
416	human	http://human.owl#NCI_C12690	Cavernous_Sinus
417	human	http://human.owl#NCI_C12691	Cerebral_Artery
418	human	http://human.owl#NCI_C12692	Cerebrospinal_Fluid
419	human	http://human.owl#NCI_C12693	Cervical_Vertebra
420	human	http://human.owl#NCI_C12694	Choroid_Plexus
421	human	http://human.owl#NCI_C12695	Clavicle
422	human	http://human.owl#NCI_C12696	Coccyx
423	human	http://human.owl#NCI_C12697	Cochlear_Nerve
424	human	http://human.owl#NCI_C12698	Common_Bile_Duct
425	human	http://human.owl#NCI_C12699	Corneal_Stroma
426	human	http://human.owl#NCI_C12700	Cranial_Nerve
427	human	http://human.owl#NCI_C12701	Dermis
428	human	http://human.owl#NCI_C12702	Diaphragm
429	human	http://human.owl#NCI_C12704	Endocrine_Gland
430	human	http://human.owl#NCI_C12705	Endocrine_System
431	human	http://human.owl#NCI_C12707	Corneal_Endothelium
432	human	http://human.owl#NCI_C12708	Epidermis
433	human	http://human.owl#NCI_C12709	Epiglottis
434	human	http://human.owl#NCI_C12710	Epithelium
435	human	http://human.owl#NCI_C12711	Ethmoid_Bone
436	human	http://human.owl#NCI_C12712	Exocrine_Gland
437	human	http://human.owl#NCI_C12713	Eyelid
438	human	http://human.owl#NCI_C12714	Facial_Nerve
439	human	http://human.owl#NCI_C12715	Femoral_Artery
440	human	http://human.owl#NCI_C12716	Femoral_Vein
441	human	http://human.owl#NCI_C12717	Femur
442	human	http://human.owl#NCI_C12718	Fibula
443	human	http://human.owl#NCI_C12719	Ganglion
444	human	http://human.owl#NCI_C12720	Autonomic_Ganglion
445	human	http://human.owl#NCI_C12721	Geniculate_Ganglion
446	human	http://human.owl#NCI_C12722	Male_Reproductive_System
447	human	http://human.owl#NCI_C12723	Glossopharyngeal_Nerve
448	human	http://human.owl#NCI_C12724	Glottis
449	human	http://human.owl#NCI_C12725	Gonad
450	human	http://human.owl#NCI_C12726	Inguinal_Region
451	human	http://human.owl#NCI_C12727	Heart
452	human	http://human.owl#NCI_C12728	Cardiac_Atrium
453	human	http://human.owl#NCI_C12729	Cardiac_Valve
454	human	http://human.owl#NCI_C12730	Cardiac_Ventricle
455	human	http://human.owl#NCI_C12731	Humerus
456	human	http://human.owl#NCI_C12732	Hypoglossal_Nerve
457	human	http://human.owl#NCI_C12733	Iliac_Artery
458	human	http://human.owl#NCI_C12734	Iliac_Vein
459	human	http://human.owl#NCI_C12735	Immune_System
460	human	http://human.owl#NCI_C12736	Intestine
461	human	http://human.owl#NCI_C12737	Iris
462	human	http://human.owl#NCI_C12738	Jugular_Vein
463	human	http://human.owl#NCI_C12739	Renal_Cortex
464	human	http://human.owl#NCI_C12740	Renal_Medulla
465	human	http://human.owl#NCI_C12742	Lower_Extremity
466	human	http://human.owl#NCI_C12743	Crystalline_Lens
467	human	http://human.owl#NCI_C12744	Lumbar_Vertebra
468	human	http://human.owl#NCI_C12745	Lymph_Node
469	human	http://human.owl#NCI_C12746	Lymphatic_System
470	human	http://human.owl#NCI_C12747	Mast_Cell
471	human	http://human.owl#NCI_C12748	Mediastinum
472	human	http://human.owl#NCI_C12749	Membrane
473	human	http://human.owl#NCI_C12751	Metacarpal_Bone
474	human	http://human.owl#NCI_C12752	Metatarsal_Bone
475	human	http://human.owl#NCI_C12753	Mitral_Valve
476	human	http://human.owl#NCI_C12754	Musculoskeletal_System
477	human	http://human.owl#NCI_C12755	Nervous_System
478	human	http://human.owl#NCI_C12756	Nose
479	human	http://human.owl#NCI_C12757	Occipital_Bone
480	human	http://human.owl#NCI_C12758	Oculomotor_Nerve
481	human	http://human.owl#NCI_C12759	Olfactory_Nerve
482	human	http://human.owl#NCI_C12760	Optic_Disc
483	human	http://human.owl#NCI_C12761	Optic_Nerve
484	human	http://human.owl#NCI_C12762	Oropharynx
485	human	http://human.owl#NCI_C12763	Paranasal_Sinus
486	human	http://human.owl#NCI_C12764	Parasympathetic_Nervous_System
487	human	http://human.owl#NCI_C12765	Parathyroid_Gland
488	human	http://human.owl#NCI_C12766	Parietal_Bone
489	human	http://human.owl#NCI_C12767	Pelvis
490	human	http://human.owl#NCI_C12768	Peripheral_Nerve
491	human	http://human.owl#NCI_C12769	Peritoneal_Cavity
492	human	http://human.owl#NCI_C12770	Peritoneum
493	human	http://human.owl#NCI_C12771	Peyer_s_Patch
494	human	http://human.owl#NCI_C12772	Anterior_Lobe_of_the_Pituitary_Gland
495	human	http://human.owl#NCI_C12773	Posterior_Lobe_of_the_Pituitary_Gland
496	human	http://human.owl#NCI_C12774	Pulmonary_Artery
497	human	http://human.owl#NCI_C12775	Pulmonary_Valve
498	human	http://human.owl#NCI_C12776	Pulmonary_Vein
499	human	http://human.owl#NCI_C12777	Radius_Bone
500	human	http://human.owl#NCI_C12778	Renal_Artery
501	human	http://human.owl#NCI_C12779	Respiratory_System
502	human	http://human.owl#NCI_C12780	Reticuloendothelial_System
503	human	http://human.owl#NCI_C12782	Rib
504	human	http://human.owl#NCI_C12783	Scapula
505	human	http://human.owl#NCI_C12784	Sclera
506	human	http://human.owl#NCI_C12785	Scrotum
507	human	http://human.owl#NCI_C12786	Lunate_Bone
508	human	http://human.owl#NCI_C12787	Seminal_Vesicle
509	human	http://human.owl#NCI_C12788	Skeletal_System
510	human	http://human.owl#NCI_C12789	Skull
511	human	http://human.owl#NCI_C12790	Sphenoid_Bone
512	human	http://human.owl#NCI_C12791	Spinal_Nerve_Root
513	human	http://human.owl#NCI_C12792	Spinal_Nerve
514	human	http://human.owl#NCI_C12793	Sternum
515	human	http://human.owl#NCI_C12794	Subclavian_Vein
516	human	http://human.owl#NCI_C12795	Sympathetic_Nervous_System
517	human	http://human.owl#NCI_C12796	Tarsal_Bone
518	human	http://human.owl#NCI_C12797	Temporal_Bone
519	human	http://human.owl#NCI_C12798	Thoracic_Vertebra
520	human	http://human.owl#NCI_C12799	Thorax
521	human	http://human.owl#NCI_C12800	Tibia
522	human	http://human.owl#NCI_C12801	Tissue
523	human	http://human.owl#NCI_C12802	Tonsil
524	human	http://human.owl#NCI_C12803	Trabecular_Meshwork
525	human	http://human.owl#NCI_C12805	Tricuspid_Valve
526	human	http://human.owl#NCI_C12806	Trigeminal_Nerve
527	human	http://human.owl#NCI_C12807	Trigeminal_Nucleus
528	human	http://human.owl#NCI_C12808	Trochlear_Nerve
529	human	http://human.owl#NCI_C12809	Ulna
530	human	http://human.owl#NCI_C12810	Genitourinary_System
531	human	http://human.owl#NCI_C12811	Uvea
532	human	http://human.owl#NCI_C12812	Vagus_Nerve
533	human	http://human.owl#NCI_C12813	Vas_Deferens
534	human	http://human.owl#NCI_C12814	Vein
535	human	http://human.owl#NCI_C12815	Inferior_Vena_Cava
536	human	http://human.owl#NCI_C12816	Superior_Vena_Cava
537	human	http://human.owl#NCI_C12817	Vena_Cava
538	human	http://human.owl#NCI_C12818	Venule
539	human	http://human.owl#NCI_C12819	Vertebral_Artery
540	human	http://human.owl#NCI_C12820	Vestibular_Nerve
541	human	http://human.owl#NCI_C12821	Vestibular_Nucleus
542	human	http://human.owl#NCI_C12822	Vocal_Cord
543	human	http://human.owl#NCI_C12823	Corneoscleral_Limbus
544	human	http://human.owl#NCI_C12824	Tibial_Artery
545	human	http://human.owl#NCI_C12825	Anterior_Tibial_Artery
546	human	http://human.owl#NCI_C12826	Posterior_Tibial_Artery
547	human	http://human.owl#NCI_C12827	Third_Ventricle_of_Brain
548	human	http://human.owl#NCI_C12828	Fourth_Ventricle_of_the_Brain
549	human	http://human.owl#NCI_C12829	Anterior_Cerebral_Artery
550	human	http://human.owl#NCI_C12830	Middle_Cerebral_Artery
551	human	http://human.owl#NCI_C12831	Posterior_Cerebral_Artery
552	human	http://human.owl#NCI_C12832	Conus_Medullaris
553	human	http://human.owl#NCI_C12833	Anterior_Spinal_Artery
554	human	http://human.owl#NCI_C12834	Lateral_Ventricle
555	human	http://human.owl#NCI_C12835	Nucleus_Ambiguus
556	human	http://human.owl#NCI_C12836	Abducens_Nucleus
557	human	http://human.owl#NCI_C12837	Cochlear_Nuclei
558	human	http://human.owl#NCI_C12838	Radial_Artery
559	human	http://human.owl#NCI_C12839	Ulnar_Artery
560	human	http://human.owl#NCI_C12840	Pleural_Cavity
561	human	http://human.owl#NCI_C12841	Reproductive_System
562	human	http://human.owl#NCI_C12842	Skin_Graft
563	human	http://human.owl#NCI_C12843	Coronary_Artery
564	human	http://human.owl#NCI_C12845	Lumbar_Plexus
565	human	http://human.owl#NCI_C12846	Sacral_Plexus
566	human	http://human.owl#NCI_C12848	Squamous_Epithelium
567	human	http://human.owl#NCI_C12849	Squamous_Cell
568	human	http://human.owl#NCI_C12850	Stratum_Spinosum
569	human	http://human.owl#NCI_C12851	Female_Breast
570	human	http://human.owl#NCI_C12852	Vertebral_Body
571	human	http://human.owl#NCI_C12853	Sacral_Vertebra
572	human	http://human.owl#NCI_C12854	Scaphoid_Bone
573	human	http://human.owl#NCI_C12855	Pisiform_Bone
574	human	http://human.owl#NCI_C12856	Capitate_Bone
575	human	http://human.owl#NCI_C12857	Trapezial_Bone
576	human	http://human.owl#NCI_C12858	Triangular_Bone
577	human	http://human.owl#NCI_C12859	Trapezoid_Bone
578	human	http://human.owl#NCI_C12860	Hamate_Bone
579	human	http://human.owl#NCI_C12861	Phalanx_of_the_Hand
580	human	http://human.owl#NCI_C12862	Proximal_Phalanx_of_the_Hand
581	human	http://human.owl#NCI_C12863	Middle_Phalanx_of_the_Hand
582	human	http://human.owl#NCI_C12864	Distal_Phalanx_of_the_Hand
583	human	http://human.owl#NCI_C12865	Endothelial_Cell
584	human	http://human.owl#NCI_C12866	Transitional_Cell
585	human	http://human.owl#NCI_C12867	Alveolar_Epithelium
586	human	http://human.owl#NCI_C12868	Right_Atrium
587	human	http://human.owl#NCI_C12869	Left_Atrium
588	human	http://human.owl#NCI_C12870	Right_Ventricle
589	human	http://human.owl#NCI_C12871	Left_Ventricle
590	human	http://human.owl#NCI_C12872	Left_Coronary_Artery
591	human	http://human.owl#NCI_C12874	Circumflex_Branch_of_the_Left_Coronary_Artery
592	human	http://human.owl#NCI_C12875	Right_Coronary_Artery
593	human	http://human.owl#NCI_C12876	Posterior_Spinal_Artery
594	human	http://human.owl#NCI_C12877	Venous_Sinus
595	human	http://human.owl#NCI_C12878	Cardiac_Vein
596	human	http://human.owl#NCI_C12879	Great_Cardiac_Vein
597	human	http://human.owl#NCI_C12880	Middle_Cardiac_Vein
598	human	http://human.owl#NCI_C12881	Small_Cardiac_Vein
599	human	http://human.owl#NCI_C12882	Coronary_Vein
600	human	http://human.owl#NCI_C12883	Brachial_Vein
601	human	http://human.owl#NCI_C12884	Urothelium
602	human	http://human.owl#NCI_C12885	Renal_Capsule
603	human	http://human.owl#NCI_C12886	Renal_Pyramid
604	human	http://human.owl#NCI_C12887	Renal_Pelvis
605	human	http://human.owl#NCI_C12888	Visual_System
606	human	http://human.owl#NCI_C12889	Auditory_System
607	human	http://human.owl#NCI_C12890	Falx_Cerebri
608	human	http://human.owl#NCI_C12891	Central_Canal
609	human	http://human.owl#NCI_C12892	Cervical_Spinal_Cord
610	human	http://human.owl#NCI_C12893	Cervical_Spinal_Nerve_Root
611	human	http://human.owl#NCI_C12894	Thoracic_Spinal_Cord
612	human	http://human.owl#NCI_C12895	Lumbar_Spinal_Cord
613	human	http://human.owl#NCI_C12896	Sacral_Spinal_Cord
614	human	http://human.owl#NCI_C12897	Oculomotor_Nucleus
615	human	http://human.owl#NCI_C12898	Facial_Nerve_Nucleus
616	human	http://human.owl#NCI_C12899	Hypoglossal_Nucleus
617	human	http://human.owl#NCI_C12900	Posterior_Chamber_of_the_Eye
618	human	http://human.owl#NCI_C12901	Palpebral_Conjunctiva
619	human	http://human.owl#NCI_C12902	Bulbar_Conjunctiva
620	human	http://human.owl#NCI_C12903	Supraclavicular_Lymph_Node
621	human	http://human.owl#NCI_C12904	Axillary_Lymph_Node
622	human	http://human.owl#NCI_C12905	Thoracic_Cavity
623	human	http://human.owl#NCI_C12906	Posterior_Eye_Segment
624	human	http://human.owl#NCI_C12907	Integumentary_System
625	human	http://human.owl#NCI_C12908	Other_Unique_Body_System
626	human	http://human.owl#NCI_C12909	Hematopoietic_System
627	human	http://human.owl#NCI_C12910	Mucosa-Associated_Lymphoid_Tissue
628	human	http://human.owl#NCI_C12911	Spinal_Accessory_Nerve
629	human	http://human.owl#NCI_C12915	Small_Cleaved_Cell
630	human	http://human.owl#NCI_C12918	Blast_Cell
631	human	http://human.owl#NCI_C12919	Organ_System
632	human	http://human.owl#NCI_C12920	EBV-Specific_Cytotoxic_T-Lymphocyte
633	human	http://human.owl#NCI_C12921	Large_Granular_Lymphocyte
634	human	http://human.owl#NCI_C12924	Lumbar_Spinal_Nerve_Root
635	human	http://human.owl#NCI_C12925	Sacral_Spinal_Nerve_Root
636	human	http://human.owl#NCI_C12926	Thoracic_Spinal_Nerve_Root
637	human	http://human.owl#NCI_C12927	Renal_Calyx
638	human	http://human.owl#NCI_C12928	Corneal_Epithelium
639	human	http://human.owl#NCI_C12929	Nerve_Plexus
640	human	http://human.owl#NCI_C12930	Intrapulmonary_Bronchus
641	human	http://human.owl#NCI_C12932	Xenograft
642	human	http://human.owl#NCI_C12933	Vertebra
643	human	http://human.owl#NCI_C12934	Dorsal_Motor_Nucleus
644	human	http://human.owl#NCI_C12936	Gut_Associated_Lymphoid_Tissue
645	human	http://human.owl#NCI_C12937	Mammary_Epithelium
646	human	http://human.owl#NCI_C12938	Peripheral_Blood_Lymphocyte
647	human	http://human.owl#NCI_C12939	Autologous_Lymphocyte
648	human	http://human.owl#NCI_C12943	Intrathecal_Space
649	human	http://human.owl#NCI_C12944	Medial_Supraclavicular_Lymph_Node
650	human	http://human.owl#NCI_C12945	Neuroendocrine_System
651	human	http://human.owl#NCI_C12946	Peripheral_Blood_Stem_Cell
652	human	http://human.owl#NCI_C12947	Sentinel_Lymph_Node
653	human	http://human.owl#NCI_C12948	Duct
654	human	http://human.owl#NCI_C12949	Somatic_Cell
655	human	http://human.owl#NCI_C12951	Splenocyte
656	human	http://human.owl#NCI_C12953	Nervous_System_Fluids_and_Secretions
657	human	http://human.owl#NCI_C12954	Peripheral_Blood_Mononuclear_Cell
658	human	http://human.owl#NCI_C12955	Nervous_System_Ear
659	human	http://human.owl#NCI_C12956	Neuro-Ocular_System
660	human	http://human.owl#NCI_C12957	Exocrine_System
661	human	http://human.owl#NCI_C12958	Mammalian_Cell
662	human	http://human.owl#NCI_C12960	Liver_Stem_Cell
663	human	http://human.owl#NCI_C12961	Trachea_and_Bronchus
664	human	http://human.owl#NCI_C12963	Gut_Epithelium
665	human	http://human.owl#NCI_C12964	Connective_and_Soft_Tissue
666	human	http://human.owl#NCI_C12967	Ascending_Spinal_Cord_Tract
667	human	http://human.owl#NCI_C12968	Tumor-Associated_Vasculature
668	human	http://human.owl#NCI_C12969	Descending_Spinal_Cord_Tract
669	human	http://human.owl#NCI_C12970	Pontine_Base
670	human	http://human.owl#NCI_C12971	Breast
671	human	http://human.owl#NCI_C12972	Peripheral_Nerve_Sheath
672	human	http://human.owl#NCI_C12973	Cervicomedullary_Junction
673	human	http://human.owl#NCI_C12977	Pluripotent_Stem_Cell
674	human	http://human.owl#NCI_C12978	Totipotent_Stem_Cell
675	human	http://human.owl#NCI_C12980	Intracranial_Artery
676	human	http://human.owl#NCI_C12981	Graft
677	human	http://human.owl#NCI_C12982	Bone_of_the_Lower_Extremity
678	human	http://human.owl#NCI_C12983	Bone_of_the_Upper_Extremity
679	human	http://human.owl#NCI_C12984	Interval_Lymph_Node
680	human	http://human.owl#NCI_C12985	Neural_Stem_Cell
681	human	http://human.owl#NCI_C12986	Alveolus
682	human	http://human.owl#NCI_C12989	Episclera
683	human	http://human.owl#NCI_C12990	Lobule
684	human	http://human.owl#NCI_C12992	Splenic_Red_Pulp
685	human	http://human.owl#NCI_C12993	Splenic_White_Pulp
686	human	http://human.owl#NCI_C12994	Thymocyte
687	human	http://human.owl#NCI_C12995	Spinal_Cord_Tract
688	human	http://human.owl#NCI_C12996	Vestibulocochlear_Nerve
689	human	http://human.owl#NCI_C12998	Vertebral_Column
690	human	http://human.owl#NCI_C12999	Major_Salivary_Gland
691	human	http://human.owl#NCI_C13000	Rhabdomyocyte
692	human	http://human.owl#NCI_C13001	Smooth_Muscle_Tissue_Cell
693	human	http://human.owl#NCI_C13002	Cardiocyte
694	human	http://human.owl#NCI_C13003	Ependymocyte
695	human	http://human.owl#NCI_C13004	Endocardium
696	human	http://human.owl#NCI_C13005	Pericardium
697	human	http://human.owl#NCI_C13006	Specialized_Epithelial_Cell
698	human	http://human.owl#NCI_C13010	Brunner_s_Gland
699	human	http://human.owl#NCI_C13011	Ampulla_of_Vater
700	human	http://human.owl#NCI_C13012	Lymphoid_Blood-Forming_Cell
701	human	http://human.owl#NCI_C13013	Lymphoblast
702	human	http://human.owl#NCI_C13014	Monoblast
703	human	http://human.owl#NCI_C13015	Myeloblast
704	human	http://human.owl#NCI_C13017	Male_Genital_Organ
705	human	http://human.owl#NCI_C13018	Organ
706	human	http://human.owl#NCI_C13019	Eye_Part
707	human	http://human.owl#NCI_C13020	Breast-Related_Entity
708	human	http://human.owl#NCI_C13022	Skin_Part
709	human	http://human.owl#NCI_C13023	Heart_Part
710	human	http://human.owl#NCI_C13024	Pancreas_Part
711	human	http://human.owl#NCI_C13025	Stomach_Part
712	human	http://human.owl#NCI_C13029	Endocrine_System_Part
713	human	http://human.owl#NCI_C13031	Brain_Part
714	human	http://human.owl#NCI_C13033	Immune_System_Part
715	human	http://human.owl#NCI_C13035	Urinary_System_Part
716	human	http://human.owl#NCI_C13037	Respiratory_System_Part
717	human	http://human.owl#NCI_C13038	Male_Reproductive_System_Part
718	human	http://human.owl#NCI_C13039	Female_Reproductive_System_Part
719	human	http://human.owl#NCI_C13040	Nervous_System_Part
720	human	http://human.owl#NCI_C13041	Body
721	human	http://human.owl#NCI_C13043	Ear_Part
722	human	http://human.owl#NCI_C13044	Joint
723	human	http://human.owl#NCI_C13045	Tendon
724	human	http://human.owl#NCI_C13046	Ligament
725	human	http://human.owl#NCI_C13047	Seminiferous_Tubule
726	human	http://human.owl#NCI_C13048	Nephron
727	human	http://human.owl#NCI_C13049	Lymphoid_Tissue
728	human	http://human.owl#NCI_C13050	Skeletal_Muscle_Tissue
729	human	http://human.owl#NCI_C13051	Hematopoietic_Tissue
730	human	http://human.owl#NCI_C13052	Nervous_Tissue
731	human	http://human.owl#NCI_C13053	Vascular_Endothelium
732	human	http://human.owl#NCI_C13055	Secretory_Cell
733	human	http://human.owl#NCI_C13056	Muscle
734	human	http://human.owl#NCI_C13057	Reticular_Cell
735	human	http://human.owl#NCI_C13058	Special_Sense_Organ_System
736	human	http://human.owl#NCI_C13059	Synovial_Cell
737	human	http://human.owl#NCI_C13060	Sensory_Ganglion
738	human	http://human.owl#NCI_C13062	Back
739	human	http://human.owl#NCI_C13063	Neck
740	human	http://human.owl#NCI_C13065	Sphincter_of_Oddi
741	human	http://human.owl#NCI_C13066	Ileocecal_Valve
742	human	http://human.owl#NCI_C13067	Solitary_Nucleus
743	human	http://human.owl#NCI_C13068	Foot_Bone
744	human	http://human.owl#NCI_C13069	Stomatognathic_System
745	human	http://human.owl#NCI_C13070	Cheek
