cue,response,R1.Strength
preveriti,dejstva,0.05555555555555555
preveriti,zanesljivost,0.05555555555555555
preveriti,preverjeno,0.05555555555555555
preveriti,kontrola,0.05555555555555555
preveriti,znanje,0.05555555555555555
preveriti,za tebe,0.05555555555555555
preveriti,ali sem zaklenila,0.05555555555555555
preveriti,odpreti,0.05555555555555555
preveriti,informacijo,0.05555555555555555
preveriti,pogledati,0.05555555555555555
preveriti,temperaturo,0.05555555555555555
preveriti,gume,0.05555555555555555
preveriti,prečekirati,0.05555555555555555
preveriti,ključavnica,0.05555555555555555
preveriti,zaupanje,0.05555555555555555
preveriti,čekirati,0.05555555555555555
prevoz,na delovno mesto,0.05555555555555555
prevoz,promet,0.05555555555555555
prevoz,ljudi,0.05555555555555555
prevoz,vlak,0.05555555555555555
prevoz,javni,0.05555555555555555
prevoz,avtobus,0.2222222222222222
prevoz,avto,0.4444444444444444
prevoz,avtomobil,0.05555555555555555
prevzeti,čustveno,0.05263157894736842
prevzeti,dobiti,0.15789473684210525
prevzeti,vloga,0.05263157894736842
prevzeti,odgovornost,0.05263157894736842
prevzeti,pobuda,0.05263157894736842
prevzeti,vzami,0.05263157894736842
prevzeti,vzeti od nekoga,0.05263157894736842
prevzeti,lastnina,0.05263157894736842
prevzeti,nalogo,0.05263157894736842
prevzeti,čustva,0.05263157894736842
prevzeti,pošta,0.05263157894736842
prevzeti,paket,0.05263157894736842
prevzeti,vzeti,0.05263157894736842
prevzeti,deka,0.05263157894736842
prevzeti,darilo,0.05263157894736842
prevzeti,kurir,0.05263157894736842
prevzeti,vzhičenost,0.05263157894736842
preživeti,požar,0.05
preživeti,prebiti,0.05
preživeti,divjina,0.1
preživeti,sreča,0.05
preživeti,preživetje,0.05
preživeti,določeno obdobje,0.05
preživeti,kriza,0.1
preživeti,vojno,0.05
preživeti,v naravi,0.05
preživeti,boriti se,0.05
preživeti,hrana,0.1
preživeti,taborjenje,0.05
preživeti,vojna,0.05
preživeti,živeti,0.1
preživeti,bear grills,0.05
preživeti,apokalipsa,0.05
približati,očala,0.034482758620689655
približati,radovednost,0.034482758620689655
približati,približati se živali,0.034482758620689655
približati,se koncu,0.034482758620689655
približati,se osebi,0.034482758620689655
približati,skloniti se k nekomu,0.034482758620689655
približati,bližje,0.034482758620689655
približati,razložiti,0.034482758620689655
približati,povečevalno steklo,0.06896551724137931
približati,prijatelj,0.034482758620689655
približati,ura,0.034482758620689655
približati,vsebino,0.034482758620689655
približati,oseba,0.034482758620689655
približati,bizi v osebnem prostoru,0.034482758620689655
približati,bližina,0.10344827586206896
približati,iti bližje,0.034482758620689655
približati,blizu,0.06896551724137931
približati,stakniti,0.034482758620689655
približati,stališče,0.034482758620689655
približati,kartica,0.034482758620689655
približati,snov,0.034482758620689655
približati,pristopiti,0.034482758620689655
približati,nekomu,0.034482758620689655
približati,ograja,0.034482758620689655
približati,enotnost,0.034482758620689655
pričakovanje,otroka,0.05263157894736842
pričakovanje,veselje,0.10526315789473684
pričakovanje,sreča,0.05263157894736842
pričakovanje,presenečenje,0.05263157894736842
pričakovanje,potreba,0.05263157894736842
pričakovanje,božič,0.05263157894736842
pričakovanje,rojstni dan,0.05263157894736842
pričakovanje,dedek mraz,0.05263157894736842
pričakovanje,čakati,0.05263157894736842
pričakovanje,darila,0.05263157894736842
pričakovanje,obet,0.05263157894736842
pričakovanje,vznemirjenost,0.05263157894736842
pričakovanje,otrok,0.05263157894736842
pričakovanje,upanje,0.05263157894736842
pričakovanje,novo leto,0.05263157894736842
pričakovanje,napetost,0.05263157894736842
pričakovanje,želja,0.05263157894736842
pričakovanje,darilo,0.05263157894736842
pridobiti,manipulacija,0.05555555555555555
pridobiti,dobiti,0.05555555555555555
pridobiti,izobrazba,0.1111111111111111
pridobiti,znanje,0.1111111111111111
pridobiti,koga ali kaj,0.05555555555555555
pridobiti,vire,0.05555555555555555
pridobiti,vzeti,0.1111111111111111
pridobiti,pozornost,0.05555555555555555
pridobiti,vozniško dovoljenje,0.05555555555555555
pridobiti,denar,0.05555555555555555
pridobiti,uspeh,0.05555555555555555
pridobiti,trud,0.05555555555555555
pridobiti,darilo,0.05555555555555555
pridobiti,imeti,0.1111111111111111
pridružiti,dodati,0.10526315789473684
pridružiti,skupina,0.05263157894736842
pridružiti,zdržiti,0.05263157894736842
pridružiti,sodelovati,0.05263157894736842
pridružiti,skupnost,0.05263157894736842
pridružiti,šola,0.05263157894736842
pridružiti,se svobodi,0.05263157894736842
pridružiti,skupini,0.10526315789473684
pridružiti,skupaj,0.05263157894736842
pridružiti,se,0.10526315789473684
pridružiti,priključiti,0.05263157894736842
pridružiti,asocirati,0.05263157894736842
pridružiti,skupina ljudi,0.05263157894736842
pridružiti,pristop,0.05263157894736842
pridružiti,organizacija,0.05263157894736842
pridružiti,član,0.05263157894736842
prihod,prispeti na cilj,0.05263157894736842
prihod,vrnitev,0.05263157894736842
prihod,točen,0.05263157894736842
prihod,sprehod,0.05263157894736842
prihod,avtobus,0.05263157894736842
prihod,gostje,0.05263157894736842
prihod,vstop,0.05263157894736842
prihod,dom,0.05263157894736842
prihod,odhod,0.15789473684210525
prihod,prevoz,0.05263157894736842
prihod,sprememba lokacije,0.05263157894736842
prihod,ura,0.05263157894736842
prihod,vlak,0.10526315789473684
prihod,avto,0.05263157894736842
prihod,domov,0.10526315789473684
prihodek,odhodek,0.05
prihodek,plus,0.05
prihodek,plača,0.25
prihodek,mamila,0.05
prihodek,premajhen,0.05
prihodek,denarni,0.05
prihodek,zaslužu,0.05
prihodek,denar,0.35
prihodek,dohodek,0.05
prihodek,visok,0.05
prihodnost,družina,0.05263157894736842
prihodnost,strah,0.05263157894736842
prihodnost,sreča,0.05263157894736842
prihodnost,preteklost,0.05263157894736842
prihodnost,vesolje,0.05263157894736842
prihodnost,svetloba,0.05263157894736842
prihodnost,kar prihaja,0.05263157894736842
prihodnost,možnosti,0.05263157894736842
prihodnost,lepa,0.15789473684210525
prihodnost,bodočnost,0.05263157894736842
prihodnost,tema,0.05263157894736842
prihodnost,konec izpitnega,0.05263157894736842
prihodnost,jutri,0.05263157894736842
prihodnost,upanje,0.10526315789473684
prihodnost,elektrika,0.05263157894736842
prihodnost,svetla,0.05263157894736842
prijava,policija,0.1111111111111111
prijava,tečaj,0.05555555555555555
prijava,vloga,0.05555555555555555
prijava,kriminalno dejanje,0.05555555555555555
prijava,odjava,0.1111111111111111
prijava,šola,0.05555555555555555
prijava,fakulteta,0.05555555555555555
prijava,formular,0.05555555555555555
prijava,izpit,0.1111111111111111
prijava,prijavnica,0.05555555555555555
prijava,uporabniški račun,0.05555555555555555
prijava,na delo,0.05555555555555555
prijava,kazen,0.05555555555555555
prijava,pristanek,0.05555555555555555
prijava,sprejem,0.05555555555555555
prijaviti,prekršek,0.1
prijaviti,hotel,0.05
prijaviti,kršitev,0.05
prijaviti,rop,0.05
prijaviti,poseči,0.05
prijaviti,policiji,0.05
prijaviti,zatožiti,0.05
prijaviti,začasno prebivališče,0.05
prijaviti,fakulteta,0.05
prijaviti,formular,0.05
prijaviti,projekt,0.05
prijaviti,izpit,0.05
prijaviti,nasilno dejanje,0.05
prijaviti,nasilje,0.05
prijaviti,fitnes,0.05
prijaviti,registrirati,0.05
prijaviti,se na izpit,0.05
prijaviti,zločin,0.05
prijaviti,kraja,0.05
prijazen,družina,0.047619047619047616
prijazen,pozdrav,0.047619047619047616
prijazen,nasmeh,0.047619047619047616
prijazen,dedek,0.047619047619047616
prijazen,sodelavec,0.047619047619047616
prijazen,človek,0.23809523809523808
prijazen,neprijazen,0.047619047619047616
prijazen,ljubezniv,0.047619047619047616
prijazen,prijeten,0.047619047619047616
prijazen,nesramen,0.047619047619047616
prijazen,hinavski,0.047619047619047616
prijazen,moški,0.047619047619047616
prijazen,ustrežljivost,0.047619047619047616
prijazen,topel,0.047619047619047616
prijazen,prijatelj,0.047619047619047616
prijazen,spoštljiv,0.047619047619047616
prijazen,nasmejan,0.047619047619047616
prijeten,ugoden,0.05
prijeten,čas,0.05
prijeten,človek,0.15
prijeten,neprijeten,0.05
prijeten,blagodejno,0.05
prijeten,prijazen,0.1
prijeten,"prijazen,",0.05
prijeten,mir,0.05
prijeten,otrok,0.05
prijeten,prijatelj,0.05
prijeten,dan,0.1
prijeten,svet,0.05
prijeten,mil,0.05
prijeten,dopust,0.05
prijeten,občutek,0.05
prijeten,dečko,0.05
prikazati,ponazoriti,0.047619047619047616
prikazati,mati božja,0.047619047619047616
prikazati,kino,0.047619047619047616
prikazati,demonstrirati,0.047619047619047616
prikazati,orisati,0.047619047619047616
prikazati,predstava,0.047619047619047616
prikazati,nekomu nekaj pokazati,0.047619047619047616
prikazati,marija,0.047619047619047616
prikazati,predstavitev,0.047619047619047616
prikazati,duh,0.047619047619047616
prikazati,pantomima,0.047619047619047616
prikazati,film,0.047619047619047616
prikazati,oddaja,0.047619047619047616
prikazati,resnica,0.047619047619047616
prikazati,odkriti,0.047619047619047616
prikazati,obraz,0.047619047619047616
prikazati,razodeti,0.047619047619047616
prikazati,pošast,0.047619047619047616
prikazati,pokazati,0.047619047619047616
prikazati,sliko,0.047619047619047616
prikazati,resnico,0.047619047619047616
priljubljen,športnik,0.05263157894736842
priljubljen,šport,0.05263157894736842
priljubljen,vesel,0.05263157894736842
priljubljen,človek,0.05263157894736842
priljubljen,politik,0.10526315789473684
priljubljen,zaželen,0.05263157894736842
priljubljen,pevec,0.05263157894736842
priljubljen,zvezdnik,0.05263157894736842
priljubljen,ljudje ga imajo radi,0.05263157894736842
priljubljen,popularen,0.15789473684210525
priljubljen,ljubezen,0.05263157894736842
priljubljen,klub,0.05263157894736842
priljubljen,socialen,0.05263157894736842
priljubljen,znan,0.05263157894736842
priljubljen,glasbenik,0.05263157894736842
priljubljen,igralec,0.05263157894736842
primerjava,radovednost,0.05
primerjava,plus,0.05
primerjava,dveh stvari,0.05
primerjava,primerjati,0.05
primerjava,primer,0.05
primerjava,podobnost,0.05
primerjava,tekmovanje,0.15
primerjava,kviz,0.05
primerjava,razlike,0.05
primerjava,konkurenca,0.05
primerjava,tehtnica,0.05
primerjava,slabo,0.05
primerjava,primera,0.1
primerjava,ocenjevanje,0.05
primerjava,uničiti,0.05
primerjava,enakost,0.05
primerjava,med ljudmi,0.05
prinesti,prispevati,0.10526315789473684
prinesti,pes,0.10526315789473684
prinesti,dostaviti,0.05263157894736842
prinesti,vrečka,0.05263157894736842
prinesti,usluga,0.05263157894736842
prinesti,dodaj,0.05263157894736842
prinesti,srečo,0.05263157894736842
prinesti,obdariti,0.05263157894736842
prinesti,kava,0.05263157894736842
prinesti,telefon,0.05263157894736842
prinesti,nositi,0.05263157894736842
prinesti,hrano,0.05263157894736842
prinesti,denar,0.05263157894736842
prinesti,darilo,0.15789473684210525
prinesti,žogo,0.05263157894736842
pripeljati,tovor,0.04
pripeljati,rojstni dan,0.04
pripeljati,do konca,0.04
pripeljati,blago,0.04
pripeljati,avtobus,0.04
pripeljati,punca,0.04
pripeljati,neko stvar,0.04
pripeljati,auto,0.04
pripeljati,psa,0.04
pripeljati,predstaviti,0.04
pripeljati,avto,0.4
pripeljati,približati,0.04
pripeljati,peljati,0.04
pripeljati,nekoga do cilja,0.04
pripeljati,vožnja,0.04
pripeljati,vozilo,0.04
pripravljati,organizirati,0.05
pripravljati,postopek,0.05
pripravljati,učna ura,0.05
pripravljati,nalogo,0.05
pripravljati,zajtrk,0.05
pripravljati,kosilo,0.15
pripravljati,kuhati,0.1
pripravljati,pecivo,0.05
pripravljati,z rokami,0.05
pripravljati,hrana,0.05
pripravljati,delati,0.05
pripravljati,potovanje,0.05
pripravljati,popravi,0.05
pripravljati,učiti se,0.05
pripravljati,hrano,0.05
pripravljati,prtljago,0.05
pripravljati,jed,0.05
prispevati,družbi,0.10526315789473684
prispevati,pridodati,0.05263157894736842
prispevati,solidarnost,0.05263157894736842
prispevati,dodati,0.05263157894736842
prispevati,donacija,0.05263157894736842
prispevati,sposobnost,0.05263157894736842
prispevati,prispevek,0.05263157894736842
prispevati,dobro,0.05263157894736842
prispevati,pomoč,0.05263157894736842
prispevati,denar,0.21052631578947367
prispevati,dati,0.21052631578947367
prispevati,sd  d d,0.05263157894736842
prispevek,solidarnost,0.05
prispevek,donacija,0.05
prispevek,novinarski,0.05
prispevek,plača,0.05
prispevek,denarni,0.05
prispevek,izziv,0.05
prispevek,vbogaj me,0.05
prispevek,revija,0.05
prispevek,doprinos,0.05
prispevek,prostovoljni,0.05
prispevek,prostovoljni prispevki,0.05
prispevek,članek,0.1
prispevek,pomoč,0.1
prispevek,denar,0.2
prispevek,društvu,0.05
pristojni,stoječi,0.05
pristojni,nadležni,0.05
pristojni,policija,0.05
pristojni,program,0.05
pristojni,organi,0.1
pristojni,tukaj,0.05
pristojni,organ,0.25
pristojni,zadolžitev,0.05
pristojni,odgovorni,0.05
pristojni,odnosi,0.05
pristojni,pomoč,0.05
pristojni,odbor,0.05
pristojni,odgovoren,0.15
pristop,oglaševanje,0.05
pristop,agencija,0.15
pristop,odnos,0.05
pristop,premišljenost,0.05
pristop,spoznati,0.05
pristop,do osebe,0.05
pristop,trema,0.05
pristop,bliže,0.05
pristop,način,0.2
pristop,stopiti,0.05
pristop,pogum,0.1
pristop,zapeljevanje,0.05
pristop,k pogodbi,0.05
pristop,dober,0.05
pritisk,stres,0.15
pritisk,srčni,0.05
pritisk,zračni pritisk,0.05
pritisk,odvisnost,0.05
pritisk,šola,0.05
pritisk,tlak,0.25
pritisk,hud,0.05
pritisk,krvi tlak,0.05
pritisk,trema,0.05
pritisk,plin,0.05
pritisk,problemi,0.05
pritisk,nemirnost,0.05
pritisk,srce,0.05
pritisk,moč,0.05
pritožba,upornik,0.05
pritožba,reklamacija,0.05
pritožba,ugovor,0.1
pritožba,nezadovoljstvo,0.05
pritožba,nestrinjanje,0.05
pritožba,negativna energija,0.05
pritožba,sodišče,0.15
pritožba,sklep,0.05
pritožba,smrad,0.05
pritožba,pritožiti se,0.05
pritožba,listina,0.05
pritožba,globa,0.05
pritožba,dokumenti,0.05
pritožba,jeza,0.05
pritožba,krivica,0.05
pritožba,javna,0.05
pritožba,konflikt,0.05
privoščiti,dovoliti,0.05
privoščiti,veselje,0.1
privoščiti,voščiti,0.05
privoščiti,počitnice,0.1
privoščiti,si,0.05
privoščiti,ljubezen,0.05
privoščiti,srečo,0.15
privoščiti,dopust,0.05
privoščiti,seveda,0.05
privoščiti,zlobnost,0.05
privoščiti,nekomu poraz,0.05
privoščiti,denar,0.1
privoščiti,čokolada,0.05
privoščiti,zavidati,0.05
privoščiti,omogočiti si nekaj lepega,0.05
prizadevati,neumen,0.058823529411764705
prizadevati,spusti,0.058823529411764705
prizadevati,odgovornost,0.058823529411764705
prizadevati,truditi se za boljše razumevanje,0.058823529411764705
prizadevati,si,0.058823529411764705
prizadevati,borba,0.058823529411764705
prizadevati,tek france za vozom,0.058823529411764705
prizadevati,truditi se,0.058823529411764705
prizadevati,motivacija,0.058823529411764705
prizadevati,želeti,0.058823529411764705
prizadevati,poskus,0.058823529411764705
prizadevati,trud,0.29411764705882354
prizadevati,truditi,0.058823529411764705
priznanje,plaketa,0.05
priznanje,pohvala,0.15
priznanje,čestitke,0.05
priznanje,pohvala za uspeh,0.05
priznanje,akademsko,0.05
priznanje,napake,0.05
priznanje,listina,0.05
priznanje,za dobro delo,0.05
priznanje,uspeh,0.05
priznanje,delo,0.05
priznanje,nagrada,0.2
priznanje,za diplomo,0.05
priznanje,zlato,0.05
priznanje,stanje,0.05
priznanje,diploma,0.05
priznati,greh,0.05555555555555555
priznati,izreči,0.05555555555555555
priznati,kesanje,0.05555555555555555
priznati,strinjati se,0.05555555555555555
priznati,poraz,0.1111111111111111
priznati,sodišče,0.05555555555555555
priznati,poštenje,0.05555555555555555
priznati,ljubezen,0.05555555555555555
priznati,resnica,0.1111111111111111
priznati,poštenost,0.05555555555555555
priznati,laž,0.05555555555555555
priznati,povedati,0.1111111111111111
priznati,pogum,0.05555555555555555
priznati,krivda,0.1111111111111111
proces,potek,0.045454545454545456
proces,algoritem,0.045454545454545456
proces,sajenje,0.045454545454545456
proces,trajanje,0.09090909090909091
proces,čas,0.045454545454545456
proces,pot,0.045454545454545456
proces,dolgotrajno,0.045454545454545456
proces,čip,0.045454545454545456
proces,učenja,0.045454545454545456
proces,postopek,0.13636363636363635
proces,delovni,0.045454545454545456
proces,hitrost,0.045454545454545456
proces,dolgotrajnost,0.045454545454545456
proces,dolg,0.09090909090909091
proces,sodba,0.045454545454545456
proces,dvosmerni,0.045454545454545456
proces,vpisa,0.045454545454545456
proces,kafka,0.045454545454545456
prodajati,droge,0.05263157894736842
prodajati,cena,0.05263157894736842
prodajati,kupec,0.05263157894736842
prodajati,služiti,0.05263157894736842
prodajati,kupovati,0.05263157894736842
prodajati,komunikacija,0.05263157894736842
prodajati,trgovina,0.21052631578947367
prodajati,kupčija,0.05263157894736842
prodajati,bučke,0.05263157894736842
prodajati,hrana,0.05263157894736842
prodajati,robo,0.10526315789473684
prodajati,trgovec,0.10526315789473684
prodajati,denar,0.05263157894736842
prodajati,izmenjevati,0.05263157894736842
prodati,cena,0.05555555555555555
prodati,hiša,0.1111111111111111
prodati,dußo,0.05555555555555555
prodati,krčma,0.05555555555555555
prodati,zamenjati za denar,0.1111111111111111
prodati,višek,0.05555555555555555
prodati,prodaja,0.05555555555555555
prodati,stvari,0.05555555555555555
prodati,prodati dušo hudiču,0.05555555555555555
